2017.08.02,21:45,1.18389,1.1841,1.18372,1.18373
2017.08.02,21:55,1.18367,1.18381,1.18364,1.18377
2017.08.02,22:05,1.18359,1.18361,1.18343,1.18347
2017.08.02,22:15,1.18362,1.18396,1.18355,1.18388
2017.08.02,22:25,1.18422,1.18423,1.18405,1.18408
2017.08.02,22:35,1.18422,1.18422,1.18397,1.184
2017.08.02,22:45,1.18374,1.18411,1.18368,1.18408
2017.08.02,22:55,1.18427,1.1843,1.18418,1.18418
2017.08.02,23:05,1.18448,1.18457,1.18447,1.1845
2017.08.02,23:15,1.18457,1.18466,1.18454,1.1846
2017.08.02,23:25,1.18437,1.18448,1.18436,1.18448
2017.08.02,23:35,1.18471,1.18473,1.18457,1.18459
2017.08.02,23:45,1.18478,1.18487,1.18478,1.18482
2017.08.02,23:55,1.18443,1.1845,1.18431,1.18433
2017.08.03,00:05,1.18442,1.18458,1.18441,1.18457
2017.08.03,00:15,1.18449,1.18453,1.18447,1.18449
2017.08.03,00:25,1.18447,1.18449,1.18441,1.18441
2017.08.03,00:35,1.18454,1.18474,1.18452,1.18474
2017.08.03,00:45,1.18457,1.18464,1.18456,1.1846
2017.08.03,00:55,1.18453,1.1846,1.18452,1.18457
2017.08.03,01:05,1.18487,1.185,1.18487,1.18499
2017.08.03,01:15,1.18487,1.18493,1.18482,1.18488
2017.08.03,01:25,1.18495,1.18505,1.18491,1.18505
2017.08.03,01:35,1.18506,1.18568,1.18506,1.18553
2017.08.03,01:45,1.18556,1.18556,1.18512,1.18512
2017.08.03,01:55,1.18502,1.18526,1.18493,1.18494
2017.08.03,02:05,1.18418,1.18451,1.18418,1.1845
2017.08.03,02:15,1.18419,1.18428,1.18377,1.18397
2017.08.03,02:25,1.18436,1.18447,1.18417,1.18431
2017.08.03,02:35,1.18457,1.18464,1.18437,1.18437
2017.08.03,02:45,1.18426,1.18447,1.18407,1.18442
2017.08.03,02:55,1.18491,1.18522,1.18488,1.18514
2017.08.03,03:05,1.18554,1.18554,1.18522,1.18544
2017.08.03,03:15,1.18467,1.18469,1.18428,1.18457
2017.08.03,03:25,1.18434,1.18434,1.1842,1.18431
2017.08.03,03:35,1.18425,1.18459,1.18425,1.18449
2017.08.03,03:45,1.18414,1.18437,1.18412,1.18431
2017.08.03,03:55,1.18412,1.18422,1.18373,1.18413
2017.08.03,04:05,1.18405,1.1841,1.18355,1.18372
2017.08.03,04:15,1.18363,1.18374,1.18347,1.18365
2017.08.03,04:25,1.18362,1.18376,1.1835,1.18376
2017.08.03,04:35,1.18374,1.18405,1.18374,1.18392
2017.08.03,04:45,1.1837,1.18379,1.1835,1.18362
2017.08.03,04:55,1.18387,1.1841,1.18375,1.18397
2017.08.03,05:05,1.18454,1.18472,1.18448,1.18462
2017.08.03,05:15,1.18464,1.18479,1.1845,1.18468
2017.08.03,05:25,1.18437,1.18473,1.18435,1.18467
2017.08.03,05:35,1.18469,1.18495,1.18464,1.18485
2017.08.03,05:45,1.18499,1.18501,1.18465,1.18465
2017.08.03,05:55,1.18457,1.1846,1.18421,1.18425
2017.08.03,06:05,1.18447,1.18452,1.18441,1.18446
2017.08.03,06:15,1.18464,1.18467,1.18439,1.18442
2017.08.03,06:25,1.18423,1.18426,1.18409,1.18419
2017.08.03,06:35,1.18411,1.18412,1.18378,1.1838
2017.08.03,06:45,1.18406,1.1841,1.18389,1.18395
2017.08.03,06:55,1.18373,1.18379,1.18362,1.18365
2017.08.03,07:05,1.18436,1.18464,1.18411,1.18422
2017.08.03,07:15,1.18396,1.184,1.18362,1.18381
2017.08.03,07:25,1.18345,1.18428,1.18345,1.18424
2017.08.03,07:35,1.18448,1.18539,1.18426,1.18534
2017.08.03,07:45,1.18492,1.18495,1.18443,1.18484
2017.08.03,07:55,1.1854,1.18583,1.18511,1.18531
2017.08.03,08:05,1.18487,1.1853,1.18482,1.18524
2017.08.03,08:15,1.18592,1.18637,1.18592,1.18613
2017.08.03,08:25,1.18622,1.18685,1.18618,1.18677
2017.08.03,08:35,1.18623,1.18655,1.1862,1.18636
2017.08.03,08:45,1.18571,1.18574,1.18525,1.18545
2017.08.03,08:55,1.18628,1.18647,1.18591,1.18625
2017.08.03,09:05,1.18529,1.18553,1.18521,1.18552
2017.08.03,09:15,1.18496,1.18502,1.18475,1.18501
2017.08.03,09:25,1.18491,1.1851,1.18489,1.1851
2017.08.03,09:35,1.18476,1.18489,1.18444,1.18453
2017.08.03,09:45,1.18477,1.18514,1.18465,1.18506
2017.08.03,09:55,1.18553,1.18567,1.18498,1.18498
2017.08.03,10:05,1.18623,1.18737,1.18599,1.18704
2017.08.03,10:15,1.18635,1.18659,1.1862,1.18657
2017.08.03,10:25,1.18682,1.188,1.18675,1.18783
2017.08.03,10:35,1.18671,1.18742,1.18663,1.18739
2017.08.03,10:45,1.1871,1.18754,1.18706,1.18751
2017.08.03,10:55,1.18855,1.18863,1.18792,1.18805
2017.08.03,11:05,1.18763,1.18776,1.18733,1.18743
2017.08.03,11:15,1.18777,1.18832,1.18774,1.1879
2017.08.03,11:25,1.18795,1.18817,1.18794,1.18808
2017.08.03,11:35,1.18808,1.18824,1.18797,1.18814
2017.08.03,11:45,1.18838,1.18846,1.18815,1.1884
2017.08.03,11:55,1.18841,1.18865,1.18826,1.18826
2017.08.03,12:05,1.18821,1.1884,1.18815,1.18821
